Country,Wave,S009,S020,A001,A002,A003,A004,A006,C001,C002,D059,D060,E035,E069_01,E069_02,E069_04,E069_05,E069_06,E069_07,E069_08,E069_10,E069_11,E069_12,E069_13,E069_14,E069_15,E069_17,E069_20,F034,F063,F114,F115,F116,F117,F118,F119,F120,F121,F122,F123,X045
Nigeria,6,NG,2011,1.01421262080728,1.42637862421831,1.62308129619102,2.52389078498294,1.13075611142695,1.54576463899943,1.47811256395679,1.86128482092098,2.55656623081296,6.55884025014213,1.37180216031836,2.21716884593519,2.26037521318931,2.51279135872655,2.95281409891984,2.72996020466174,2.32632177373508,2.07731665719159,2.78283115406481,2.88175099488346,2.20466173962479,2.39226833428084,2.363274587834,2.55315520181922,2.35872654917567,1.04320636725412,9.03126776577601,2.11768050028425,2.49857873791927,2.24445707788516,2.21830585559977,2.0125071063104,2.08754974417283,2.13246162592382,2.67595224559409,NA,2.12848209209778,3.73450824332007
Nigeria,2,NG,1990,1.069,1.66633165829146,1.41431451612903,2.73367875647668,1.22814070351759,1.54259634888438,1.21919191919192,NA,NA,7.65929648241206,1.39457831325301,2.13668341708543,1.91758793969849,2.01311806256307,2.55689828801611,2.37145748987854,1.84692849949648,1.98587285570131,2.92907092907093,2.71370967741935,1.80141129032258,NA,NA,2.08148893360161,NA,1.08359456635319,9.72845691382765,2.04709418837675,2.41983967935872,2.226,2.07063572149344,1.80060422960725,2.16582914572864,2.69207622868606,3.2744702320888,3.2589559877175,1.82897384305835,NA
Nigeria,4,NG,2000,1.013353115727,1.47154873824839,1.66947472745292,2.40688966550175,1.0827142149579,1.49573507275464,1.28064032016008,1.71183879093199,2.59171298635675,6.24876360039565,1.22772277227723,2.53115577889447,2.14148559878727,2.13840653728294,2.82388359257401,2.58735095904614,2.02389425521098,1.96942355889724,2.52385838891739,2.59395801331285,2.00767656090072,2.20486290739783,2.37586759209824,NA,2.03351063829787,1.03473945409429,9.6186943620178,1.96834817012859,2.29129574678536,2.03016815034619,1.91394658753709,1.5024727992087,1.58011869436202,1.67655786350148,2.47378832838774,2.06973293768546,1.62363996043521,3.61613067891782
Norway,3,NO,1996,1.14019520851819,1.44099378881988,1.70807453416149,2.59094942324756,2.70426287744227,1.91451469278718,1.66101694915254,3.40571939231457,3.59696157283289,5.26916221033868,2.44325290437891,2.20409982174688,2.73571428571429,2.3302752293578,2.00266903914591,2.26230975828111,2.51971326164875,2.52542372881356,2.30205540661305,2.73877917414722,2.3978102189781,2.33723021582734,2.6256880733945,2.23818019625335,2.18198198198198,1.57015192135836,4.65267857142857,1.63757791629564,1.93410507569012,2.71339285714286,1.32085561497326,5.70947176684882,3.04324324324324,5.56053811659193,5.9426523297491,5.2956204379562,2.62942779291553,3.09931170108161
Norway,5,NO,2007,1.1064453125,1.3671875,1.564453125,2.38146341463415,2.82634146341463,1.9853228962818,1.73333333333333,3.44955925563173,3.82058823529412,5.07374631268437,2.52854330708661,2.32647058823529,2.6918547595682,2.3356504468719,1.95200783545544,2.36086529006883,2.38877952755906,2.52062868369352,2.46902654867257,2.77241379310345,2.46467661691542,2.20512820512821,2.4251256281407,1.93614931237721,1.92277227722772,1.65483234714004,4.20611439842209,2.06385068762279,2.28388998035363,2.28220255653884,1.5192118226601,7.748,4.11805555555556,6.70634920634921,7.25,5.58391261171797,3.44,2.99685534591195
Pakistan,6,PK,2012,1.05838198498749,1.73873121869783,2.3597972972973,2.80285234899329,1.12740989103101,1.31996658312448,1.35654362416107,1.90488431876607,2.39205526770294,6.87166666666667,1.13793103448276,1.77506318449874,2.68376068376068,2.68439407149085,3.21325403568394,3.01471861471861,2.77923211169284,2.50641573994867,2.81724137931035,2.8781331028522,2.53792502179599,2.76909569798068,2.71128608923885,2.60616438356164,3.03380782918149,1.0025,9.5975,2.05666666666667,1.81166666666667,1.84666666666667,1.71833333333333,1.585,1.47083333333333,1.515,2.23333333333333,1.60583333333333,1.5,3.215
Pakistan,4,PK,2001,1.087,2.19209604802401,2.77829942618675,3.25323666494045,1.23811905952976,1.47247706422018,1.67338470657973,2.40583418628454,2.97899159663866,3.82614647501711,1.41796287004516,1.63912823112012,2.34259259259259,2.88164893617021,2.95813953488372,1.96544610624033,2.53274215552524,2.35142697257974,2.73739742086753,2.95299647473561,2.74039938556068,2.76701966717095,2.85487364620939,NA,3.15906432748538,1.09259259259259,10,1.52849740932642,1.28675324675325,1.19175257731959,1.14943705220061,1.0515,1.0694022289767,1.92307692307692,1.89139559286464,1,1.0851814516129,3.21173469387755
Pakistan,3,PK,1997,1.23255813953488,2.13392857142857,2.71327683615819,3.32489451476793,1.28103683492497,1.26603001364256,NA,2.04229195088677,2.66848567530696,NA,1.86357435197817,1.25102319236016,2.38472032742156,NA,3,NA,2.45293315143247,2.23328785811733,NA,2.75170532060027,NA,NA,NA,2.38744884038199,NA,NA,9.76944065484311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.56207366984993
Peru,5,PE,2006,1.20613742494997,2.28053691275168,2.02993197278912,2.91032608695652,1.78345662407532,1.91558883594282,1.2381280110117,2.91506849315068,3.0040899795501,7.47948890383322,2.27576974564926,2.95975443383356,3.01502732240437,3.2060737527115,3.12853297442799,3.35096153846154,3.36590436590437,2.98228882833787,3.21667805878332,3.43762781186094,3.05266853932584,2.52575107296137,2.46529745042493,3.37628512679918,2.8295894655306,1.18988218988219,8.97843665768194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.57931516422082
Peru,4,PE,2001,1.18345563709139,2.20908483633935,2.38322147651007,2.54362416107383,1.65443629086057,2.02706359945873,1.38477366255144,2.92345163535143,2.96516393442623,7.51584625758597,1.90033444816054,2.88479571332887,2.83277367360645,2.8964310706788,3.0248322147651,3.15462525320729,3.16005471956224,2.79208584842388,2.94463200540176,3.17587601078167,2.81437543614794,2.48415622697126,2.66862170087977,NA,2.54911660777385,1.12354948805461,9.1758389261745,3.48624484181568,2.74056603773585,2.11269517990496,1.725,2.62237288135593,2.05383580080754,1.80939597315436,3.82579338284943,NA,1.74437627811861,3.48313090418354
Peru,6,PE,2012,1.15702479338843,2.22890559732665,1.90672268907563,2.74363327674024,1.71213389121339,1.98720136518771,1.41638225255973,3.08355321020229,3.11931330472103,5.73362068965517,2.07148794679967,2.84835720303286,2.90969899665552,3.20695652173913,3.00332502078138,3.36705685618729,3.29882154882155,2.8185618729097,3.10774410774411,3.40728196443692,2.7668659265585,2.4735013032146,2.41376306620209,3.22464375523889,2.59255813953488,1.17551369863014,8.91300745650373,3.62489196197061,3.26955782312925,2.00430292598967,1.93551160791058,3.71897163120567,2.70993031358885,2.43028229255774,4.79277730008598,2.90138248847926,2.15928449744463,3.32
Peru,3,PE,1996,1.13576158940397,2.22577927548441,2.06233988044406,2.7156605424322,1.62883959044369,2.03665814151748,1.22058823529412,2.73256840247132,2.73344947735192,6.6286701208981,1.87205387205387,2.5034188034188,2.74438687392055,3.10235507246377,2.98517872711421,3.14592658907789,3.2007136485281,2.65913043478261,2.61048034934498,3.38577777777778,2.78807339449541,2.45,2.70110330992979,3.0448275862069,2.42130518234165,1.18508771929825,9.01752921535893,3.01948627103632,3.18642611683849,2.1496953872933,1.69336778639104,3.39217391304348,2.70128755364807,2.3131914893617,4.54624027657735,3.55871886120996,1.8698328935796,3.47623089983022
Philippines,6,PH,2012,1.015,1.84403669724771,2.46867167919799,2.29253981559095,1.15916666666667,1.62718932443703,1.3185988323603,2.21833333333333,2.565,6.36,1.32777314428691,2.13689482470785,2.1812865497076,2.50500834724541,2.21267723102585,2.37864887406172,2.24353628023353,2.01083333333333,2.38146911519199,2.55666666666667,2.25814536340852,1.88805346700084,1.80984153461218,2.19699499165275,2.19715956558062,1.18948247078464,9.44916666666667,4.24666666666667,4.34166666666667,3.79598662207358,4.13666666666667,4.39282735613011,3.58833333333333,3.12687813021703,4.05504587155963,3.31359466221852,2.9425,3.2754590984975
Philippines,4,PH,2001,1.01583333333333,1.75876460767947,2.34028356964137,2.37009189640769,1.17,1.49083333333333,1.25666666666667,2.18502943650126,2.66191275167785,6.55685618729097,1.45363408521303,2.03703703703704,2.12060301507538,2.38232795242141,2.25755033557047,2.28135593220339,2.14648602878916,2.06354515050167,2.45943562610229,2.55924978687127,2.34978723404255,2.00844594594595,2.02457627118644,NA,1.98510078878177,1.21176470588235,9.56463719766472,3.60050890585242,3.59414225941423,3.15962837837838,3.33615580016935,3.89579831932773,3.30008382229673,2.84866220735786,3.30460251046025,3.08164983164983,2.65042016806723,3.58774139378673
Philippines,3,PH,1996,1.04416666666667,1.74562135112594,2.3842940685046,2.55845248107654,1.23789649415693,1.77648040033361,1.43286071726439,2.35993208828523,2.70429654591407,6,1.4161801501251,2.15313807531381,2.06155143338954,2.36738197424893,2.37626262626263,2.3220910623946,2.17457627118644,2.09395973154362,2.34129692832765,2.57470288624788,2.22542372881356,2.02636054421769,2.07002561912895,2.15430016863406,2.01100762066046,1.16234309623431,9.65916666666667,3.38977367979883,3.28595317725753,3.00334728033473,3.50083612040134,3.77460050462574,2.99916387959866,2.32832080200501,3.31380753138075,2.7220367278798,2.27773144286906,3.3489539748954
Poland,5,PL,2005,1.07329317269076,1.71787148594378,1.87436159346272,2.91666666666667,1.69028340080972,1.87473903966597,1.28571428571429,2.53587443946188,3.03982777179763,6.78108395324123,2,2.18710359408034,2.65089379600421,2.86751592356688,2.56386292834891,3.18514531754575,2.99236641221374,2.63163371488033,3.06148867313916,3.34490238611714,2.83214285714286,2.39954075774971,2.49068322981366,2.80880773361976,2.53809523809524,1.07422680412371,8.7030612244898,2.31612223393045,2.49795918367347,2.45483193277311,1.38461538461538,3.07918552036199,2.5016111707841,3.04603854389722,4.72413793103448,3.39649507119387,2.27431693989071,3.56027554535017
Poland,6,PL,2012,1.08229166666667,1.68639667705088,1.77124868835257,2.834375,1.81685744016649,1.89989462592202,1.41989528795812,2.63911525029104,3.06175514626219,6.32223415682062,2.31216931216931,2.23128491620112,2.83603020496224,2.9605077574048,2.50327510917031,3.15164835164835,2.9552071668533,2.79446219382322,3.08405172413793,3.29580573951435,2.58905852417303,2.40983606557377,2.39228723404255,2.67720090293454,2.56892230576441,1.17003188097768,7.89778714436249,2.63340563991323,2.30997876857749,2.35016111707841,1.43789473684211,3.62124711316397,2.48264277715566,3.18845315904139,5.0775956284153,NA,2.48322147651007,3.29943502824859
Poland,2,PL,1989,1.11122994652406,1.99352750809061,1.84606986899563,2.64187643020595,1.61447811447811,1.60362400906002,1.42141230068337,NA,NA,7.9400871459695,1.66702819956616,2.22419533851276,2.50572082379863,3.09473684210526,2.91772885283893,1.97921478060046,1.928,NA,NA,NA,2.05128205128205,NA,NA,2.51688009313155,NA,NA,8.77562028047465,2.11559432933479,NA,2.77092511013216,1.54457572502685,1.81949058693245,1.84061135371179,3.34640522875817,3.84648648648649,2.40406320541761,1.94818081587652,NA
Poland,3,PL,1997,1.10374891020052,1.90339425587467,1.98479427549195,2.93356953055802,1.72743207712533,1.69604316546763,1.1432384341637,2.21199586349535,2.72227873855544,6.71090909090909,2.10115350488021,1.99632690541781,2.55307262569832,2.94210009813543,2.46714671467147,2.79423076923077,2.75707317073171,2.53998203054807,2.69682835820896,3.21068548387097,2.48531011969532,2.02859960552268,2.46924829157175,2.46175637393768,2.22797356828194,1.08042895442359,NA,2.29531388152078,1.96500437445319,2.48551360842845,1.36975524475524,2.75797872340426,2.25,3.4977856510186,4.51601423487544,2.93414387031408,2.32418069087688,3.58080313418217
Puerto Rico,3,PR,1995,1.07903780068729,1.96709956709957,1.65,2.76215277777778,1.38242894056848,1.71157167530225,1.27642980935875,2.82014388489209,3.20970537261698,6.23359580052493,1.62748487467589,2.22377622377622,2.45407279029463,2.675430643699,2.36166522116219,2.88070175438596,2.38927943760984,2.64378801042572,2.44589877835951,3.06414762741652,2.29838709677419,1.95874439461883,2.33824884792627,2.4874022589053,2.0488038277512,1.14682884448306,9.71379310344828,1.93344857389801,2.04400345125108,2.05867126833477,1.45086206896552,2.8045574057844,2.13900955690704,1.9740932642487,4.1522491349481,2.74325500435161,1.49740034662045,3.2784588441331
Puerto Rico,4,PR,2001,1.04589707927677,1.85674157303371,1.62674094707521,2.67040673211781,1.31894150417827,1.86033519553073,1.30239099859353,3.10724637681159,3.26582278481013,7.48184357541899,1.56680731364276,2.35857142857143,2.56920903954802,2.57348703170029,2.28611898016997,2.82954545454545,2.84692417739628,2.81523272214386,2.51635846372688,2.99858156028369,2.53757225433526,2.03901734104046,2.29343065693431,NA,2.07184750733138,1.18053596614951,9.72206703910615,2.18591549295775,1.65902578796562,2.01416430594901,1.33380084151473,3.50571428571429,NA,2.07193229901269,4.47241867043847,2.70224719101124,1.38515406162465,3.34814814814815
Qatar,6,QA,2010,1.0122641509434,1.2877358490566,1.77714825306893,2.15530303030303,1.01320754716981,1.38301886792453,1.18637653736991,1.56196783349101,2.81320754716981,6.80189573459716,1.59867172675522,1.30798479087452,1.90598290598291,NA,1.28490028490028,1.58812260536398,NA,1.80740037950664,1.65716999050332,NA,2.02521823472357,2.0406342913776,2.28138075313808,1.40991420400381,3.04291417165669,1.06906338694418,9.74150943396226,3.2659069325736,1.86514719848053,NA,1.3833805476865,1.32639545884579,NA,1.8436018957346,3.33648393194707,NA,1.32011331444759,2.30703422053232
Romania,5,RO,2005,1.14785100286533,2.06705202312139,2.0642523364486,3.11117544875507,1.54004576659039,1.88731563421829,1.55248950209958,2.48808030112923,3.25871908687381,4.663139329806,1.553480475382,1.88754325259516,2.60277275467149,2.9375,2.70997679814385,3.1732702542874,2.91954022988506,2.45649651972158,2.99528301886792,3.27148784825133,2.77840508115737,2.59439528023599,2.62992125984252,2.91133004926108,2.33757535164099,1.07130534790109,9.17292377701934,2.035350509287,2.01356132075472,2.34292565947242,1.44976359338061,2.08005003126954,2.13406459475929,3.29106280193237,4.22088111044055,3.0443864229765,1.52997601918465,3.59811985898942
Romania,6,RO,2012,1.08133333333333,2.07794803464357,1.91967871485944,3.08962264150943,1.66154873164219,1.81271360218729,1.42380952380952,2.61285609934259,3.17796610169492,6.05437026841019,1.89905787348587,2.13558155540262,2.91411042944785,3.12147505422993,2.65853658536585,3.27966689798751,2.99031811894882,2.7879810938555,3.16930488644184,3.34700973574409,2.62061403508772,2.58358208955224,2.55315870570108,2.85481586402266,2.58240119313945,1.16632583503749,8.96572580645161,1.91938846421126,1.57948369565217,2.01296043656207,1.36208076659822,2.24619840695148,1.9492600422833,2.95056497175141,3.95031937544358,NA,1.41770401106501,3.38108293351611
Romania,3,RO,1998,1.13673139158576,2.14436334144363,2.04337152209493,3.05090311986864,1.8976897689769,1.87625418060201,1.40653813914501,1.85857664233577,2.5869365225391,6.28367003367003,1.78648874061718,1.85252692626346,2.76465590484282,2.85393258426966,2.72352941176471,3.08010335917313,2.88739946380697,2.51916666666667,3.04264577893821,3.23509075194468,2.78309572301426,2.53723404255319,2.68463302752294,2.56397306397306,2.50309917355372,1.17893835616438,8.02727272727273,2.11496196111581,2.11147274206672,2.26470588235294,1.78612716763006,2.27341772151899,2.58892617449664,4.95313807531381,5.29100084104289,3.94174757281553,1.86850921273032,3.2653399668325
Russia,5,RU,2006,1.12003968253968,1.71848530144494,1.93286573146293,2.80911392405063,2.58109504132231,1.8351983723296,1.28144016227181,2.19686684073107,2.79181585677749,6.4,2.19076086956522,2.21862139917695,2.79484588175846,2.81926989826451,2.8932384341637,2.94716775599129,2.5493726132024,2.64548663640948,2.67151011935651,3.13413992635455,2.8078677309008,2.34521788341822,2.37760097919217,2.78534303534304,2.6431803490627,1.31830829159711,6.02446982055465,2.81499202551834,3.92272024729521,3.04464285714286,1.83614088820827,2.52268999453253,2.34599156118143,4.18483674598783,5.52504038772213,5.28445747800586,2.23309897241752,NA
Russia,2,RU,1990,1.25273010920437,1.96129707112971,2.0336,2.7144385026738,2.88446866485014,1.65519096288327,1.43777056277056,NA,NA,6.99369266055046,2.2410514541387,2.07429182255478,2.59440928270042,2.6192513368984,2.77900262467192,2.60910605219323,2.56999442275516,2.40606705694518,NA,2.63335237007424,2.6266592920354,NA,NA,2.68082846521508,NA,1.51155115511551,4.00385674931129,2.12277777777778,2.76218220338983,2.8864406779661,1.44002095337873,1.41394335511983,1.76959745762712,4.5415986949429,4.79096352749047,3.59365994236311,2.24050632911392,NA
Russia,6,RU,2011,1.17457763475463,1.8874546187979,2.01222493887531,2.95898277276456,2.63663282571912,2.0234471410942,1.42648253452478,2.25368111064367,2.89739276703112,3.3515725980181,2.21651690201113,2.24820901812052,2.83811475409836,2.89375629405841,2.87207357859532,2.88444244604317,2.5843137254902,2.72260692464358,2.60626587637595,3.00043177892919,2.78742374472079,2.47422178988327,2.53256704980843,2.83953287197232,2.71748400852878,1.47266881028939,6.66922036953583,3.06145966709347,3.91680463576159,3.01091978160437,2.0954356846473,2.50980392156863,2.7448275862069,4.34117125110914,5.98586118251928,NA,2.01822806273845,3.4958497160332
Russia,3,RU,1995,1.19931102362205,1.93008370260955,2.06228201295466,2.93079584775086,2.67759838546922,1.62994923857868,1.31325301204819,2.23249452954048,2.63446475195822,6.46421267893661,2.21096605744125,2.11032388663968,2.69571788413098,2.72073578595318,2.91313030454319,3.07938199254129,2.59398496240602,2.587,3.05303416624171,3.14092140921409,3.14853801169591,2.03978622327791,2.19108280254777,2.71334681496461,2.37656033287101,1.40349946977731,5.38982188295165,2.33586543678785,4.03696098562628,3.24839743589744,1.51643904906424,1.78381437464629,2.11059190031153,4.93726937269373,5.26329375322664,5.31484593837535,2.11381683430386,3.50051975051975
Rwanda,5,RW,2007,1.38107928047968,1.51167444963309,1.60333333333333,2.23875968992248,1.65359042553191,1.85248130523453,1.36852723604573,2.41860465116279,2.77003484320558,5.97094594594595,1.93186372745491,NA,2.15336571825121,2.50253073029646,1.73477672530447,1.91950688905004,2.4234363767074,2.35098814229249,NA,2.66260162601626,2.68555900621118,2.30883444691908,2.18648838845883,1.89307745030843,2.53958691910499,1.05862758161226,9.4544244843646,2.67465753424658,2.01796407185629,2.24816544362909,2.22421823020625,1.53150134048257,1.72203616878768,1.74268617021277,2.86688963210702,1.70167224080268,1.694,4.3015873015873
Rwanda,6,RW,2012,1.09626719056974,1.31303208906352,2.00065487884741,2.29076620825147,1.91028159790439,1.80353634577603,1.73673870333988,2.49836280288147,2.72560576293386,4.26784544859201,2.29011132940406,2.21545514079895,2.44597249508841,2.475442043222,2.26391617550753,2.25474787164375,2.29338572364113,2.52193844138834,2.2180746561886,2.47216764898494,2.45645055664702,2.49312377210216,2.37590045841519,2.30451866404715,2.70137524557957,1.04846103470858,7.70203012442698,1.75114603798297,1.74721676489849,2.08185985592665,2.13490504256713,1.49901768172888,1.81794368041912,2.22462344466274,2.56123117223314,1.60117878192534,1.79436804191225,3.65684348395547
Saudi Arabia,4,SA,2003,1.05466666666667,1.56370913942628,2.13207547169811,2.34885337039611,1.13627254509018,1.51891891891892,1.80383795309168,1.81964912280702,2.13614374568072,6.71709633649932,1.19313593539704,NA,2.20109439124487,NA,NA,NA,2.09208633093525,2.10825439783491,NA,NA,2.3187134502924,2.29083969465649,2.66919000757002,NA,2.95587135377711,1.29572271386431,9.78068410462777,2.64969450101833,2.70472972972973,NA,1.74167233174711,1.37971213159698,1.28844839371155,2.44567474048443,4.559670781893,1.6100278551532,1.27012278308322,2.5248275862069
Singapore,4,SG,2002,1.06150793650794,1.71164021164021,1.88211920529801,2.59946773120426,1.63485752153744,1.7609561752988,1.18911745189117,2.48783783783784,3.06167108753316,6.95681063122924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.2317880794702,2.77357237715803,2.45298013245033,2.04445919044459,1.74933687002653,2.38405315614618,2.13726790450928,2.68172757475083,3.43426294820717,3.59760159893404,1.95152722443559,3.07880434782609
Singapore,6,SG,2012,1.07707910750507,1.53448275862069,1.72261663286004,2.45486815415821,1.89441624365482,2.05685279187817,1.5271435819381,2.53498985801217,2.91379310344828,5.73401015228426,2.10750507099391,2.00912778904665,2.35699797160243,2.35243407707911,1.98934550989346,2.08519269776876,2.08227526663281,2.35091277890467,1.99898580121704,2.19878296146045,2.17097919837646,2.18366311516996,2.2257737189244,1.94013191273465,2.27752409944191,1.42181188690133,6.95632300660234,3.13647894469812,2.99289340101523,2.54545454545455,2.48274111675127,3.59116302691722,3.52869476891823,3.78212290502793,4.40985271711529,NA,3.10970035551041,3.04321301474326
Slovakia,2,SK,1990,1.15982721382289,1.96976241900648,2.01293103448276,2.85097192224622,2.68831168831169,1.6,1.13822894168467,NA,NA,6.73922413793103,2.51931330472103,2.72961373390558,2.73605150214592,2.98491379310345,2.9206008583691,2.79139784946237,2.81505376344086,2.49019607843137,2.69098712446352,2.8068669527897,2.86881720430108,NA,NA,2.68240343347639,NA,1.40215053763441,NA,8.4206008583691,NA,NA,2.568669527897,3.59784946236559,3.01508620689655,5.6494623655914,5.78326180257511,NA,NA,NA
Slovakia,3,SK,1998,1.09963436928702,1.76958525345622,1.94459833795014,2.93314763231198,2.40037418147802,1.88642659279778,1.23941068139963,2.11972522080471,2.71718146718147,5.57222739981361,2.33489242282507,2.25356125356125,2.63221601489758,2.79112008072654,2.71057513914657,2.8973862536302,2.70538243626062,2.51889400921659,2.69391634980989,2.9990253411306,2.8318407960199,2.50613496932515,2.59148446490219,2.67823639774859,2.42424242424242,1.26045627376426,6.59962406015038,3.28186046511628,3.61224489795918,3.25977653631285,2.61617100371747,5.26017874875869,3.47478591817317,4.75950570342205,5.96421845574388,5.1961961961962,3.8029702970297,3.41828254847645
Viet Nam,5,VN,2006,1.19076305220884,1.93436034829203,2.47811447811448,2.09527073337903,2.79702300405954,1.80677966101695,1.40571817562968,2.40560875512996,3.00950441276307,5.98419243986254,2.31122448979592,1.20901639344262,1.56821282401091,1.57929036929761,1.45535714285714,1.22843340234645,1.62620997766195,1.38832315003394,1.21840659340659,1.43789921930447,2.06311044327573,1.62955032119914,1.42297111416781,1.4801393728223,1.69907795473596,1.84415584415584,4.82780082987552,2.78890489913545,1.67997247075017,1.6593707250342,1.4741847826087,1.85735735735736,1.56373551465576,2.41855670103093,2.46159122085048,3.15963161933998,1.70983050847458,3.83716216216216
Viet Nam,4,VN,2001,1.18336673346693,1.97280966767372,2.35005117707267,1.84845360824742,2.74173553719008,1.57740585774059,1.30607966457023,2.31702127659574,2.79723991507431,6.32978723404255,2.92991631799163,1.37067209775967,1.82672233820459,1.8880266075388,1.53586065573771,1.26824254881809,1.85714285714286,1.66462167689162,1.25858585858586,1.52996845425868,2.47577092511013,1.93023255813953,1.82722513089005,NA,2.25742574257426,1.740232312566,5.24213836477987,2.13029989658738,1.30808080808081,1.32052578361982,1.15228426395939,1.65380374862183,1.2210953346856,2.32758620689655,2.75179487179487,3.61111111111111,1.447261663286,3.82077393075356
Slovenia,5,SI,2005,1.13746369796709,1.59187620889749,1.71608527131783,3.18834951456311,2.67839687194526,1.99410609037328,1.37634408602151,2.81836734693878,3.24627606752731,4.68824701195219,2.79129574678536,2.72590361445783,2.82266009852217,2.85337552742616,2.70219123505976,3.07399794450154,3.05165289256198,2.70304818092429,2.92849949647533,3.22451081359423,2.84455958549223,2.63447559709242,2.67098166127292,2.82186234817814,2.75477707006369,1.37267759562842,5.41961577350859,3.00412371134021,3.22073921971253,2.37011033099298,1.85929648241206,5.48242811501597,4.32876712328767,6.17481789802289,6.96086508753862,5.49731471535983,3.80357142857143,3.20020746887967
Slovenia,3,SI,1995,1.21478521478521,1.72011952191235,1.91108891108891,3.19960079840319,2.62186559679037,1.92439516129032,1.31256281407035,2.5709711846318,2.98553719008264,4.48442211055276,2.73104145601618,2.59285714285714,2.60851926977688,2.94967177242888,2.5381485249237,2.95307612095933,2.82857142857143,2.44433198380567,2.66394279877426,3.19585492227979,2.67088607594937,2.38395721925134,2.60088202866593,2.73009307135471,2.67899891186072,1.38542766631468,5.17125382262997,3.37875751503006,2.76071784646062,2.82171314741036,1.8373253493014,3.83786505538771,3.20080321285141,5.66035856573705,6.12948207171315,5.06143001007049,3.60140562248996,3.28902953586498
Slovenia,6,SI,2011,1.11842105263158,1.64044943820225,1.7172478793591,3.27042253521127,2.81638418079096,2.02165725047081,1.4466477809254,2.9375,3.23976608187135,3.47701149425287,2.98183556405354,2.74009661835749,2.8932955618508,3.08722109533469,2.62750716332378,3.34036433365292,3.23143683702989,2.72452830188679,3.31153846153846,3.46628131021195,2.77678571428571,2.52970795568983,2.57692307692308,2.94013738959764,2.87080867850099,1.45262096774194,4.98259979529171,2.54580520732883,2.48042024832856,1.75897920604915,1.37950664136622,5.24487704918033,4.04935622317597,6.87781036168133,7.38201160541586,5.22639593908629,3.48637739656912,3.17933723196881
South Africa,5,ZA,2006,1.05020080321285,1.96816353887399,1.88500336247478,2.55220338983051,1.40745717164931,1.79480256496794,1.29753461668355,2.49505649717514,3.19114139693356,5.6660970608339,1.64177086853667,2.30052356020942,2.34204110066179,2.57278963414634,2.36893862326212,2.26037735849057,2.4805790960452,2.07137931034483,2.15960691291088,2.69910591471802,2.18977072310406,2.25732531930879,2.1927624507345,2.24512153372133,2.35127478753541,1.17951353203152,9.16127946127946,2.60245064669843,2.70844686648501,2.522306108442,2.35823429541596,3.06422651933702,2.5393028024607,2.79513532031518,4.13112491373361,3.35316901408451,2.4541095890411,3.62131837307153
South Africa,6,ZA,2013,1.08763471355644,1.76931818181818,1.98313803943984,2.56385125396368,1.62385057471264,1.93375214163335,1.76457077232271,2.43526983190799,2.79774956722447,6.0546875,1.84864091559371,2.49985193959135,2.37707302880419,2.60694698354662,2.58275058275058,2.61282730214769,2.61384062312762,2.139729184673,2.5601052939456,2.75550984425507,2.46822541966427,2.46287809349221,2.40351941747573,2.46384479717813,2.57950640424867,1.22883035967148,8.0817843866171,4.45952927669346,4.39867967853043,4.11871227364185,4.14244769274864,4.39480595272833,4.08350246448246,4.1695652173913,4.79704262104958,4.57828134196586,4.09802784222738,3.90500297796307
South Africa,1,ZA,1982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.93880126182965,2.33587301587302,2.5919395465995,2.74778761061947,2.33606557377049,2.66309148264984,2.54608585858586,NA,NA,NA,2.4905183312263,NA,NA,2.24337957124842,NA,1.29703652653343,8.54190658989124,2.28279499011206,2.37451235370611,2.79177545691906,2.14899154196487,2.30420054200542,2.33355393778954,3.04111405835544,3.78667563930013,4.04338983050847,2.31543624161074,NA
South Africa,4,ZA,2001,1.06437625083389,1.91088117489987,1.86666666666667,2.80054274084125,1.38209752839011,1.75,1.24122807017544,2.63593637020969,3.19665985003408,5.41954988243198,1.66289825282631,2.46398305084746,2.39759036144578,2.62757830404889,2.31945854483926,2.53303040894792,2.53440116490717,2.1833850396415,2.4558521560575,2.80684596577017,2.09549356223176,2.3072,2.37626980902072,NA,2.3097123801584,1.16934656175162,9.11313745356299,2.34988179669031,2.37242311591754,2.22922343324251,1.90734501347709,2.91846522781775,2.2539736219141,2.58943089430894,3.9837122497455,3.56098406098406,2.00609343263372,3.35370111731844
South Africa,2,ZA,1990,1.10821866865006,2.10415886099663,2.03005259203606,2.34695451040864,1.53975363941769,1.97240075614367,1.41647509578544,NA,NA,5.73335840541557,1.74297489696516,2.09105058365759,2.45731225296443,2.57088122605364,2.11219879518072,2.19087301587302,2.3850830968788,NA,NA,2.32573149741824,2.01967871485944,NA,NA,2.02359767891683,NA,1.16928379931061,8.99333826794967,2.06583897667419,NA,2.5684289463817,1.80792227204783,2.27708495713172,2.13158878504673,3.01348314606742,3.75646309479206,3.83810270482164,2.10241874527589,NA
